Area/3147 GDP/126.943603515625
Area/5787 GDP/10077.4150390625
Area/7038 GDP/112.77510070800781
Area/3453 GDP/10002.8759765625
Area/4953 GDP/67.6941909790039
Area/1442 GDP/42651.1875
Area/1500 GDP/12904.6494140625
Area/4489 GDP/479.6203308105469
Area/5191 GDP/10049.96875
Area/1643 GDP/16374.2109375
Area/7125 GDP/9.528892517089844
Area/194 GDP/0.0
Area/7810 GDP/59.416664123535156
Area/5442 GDP/12574.1884765625
Area/1735 GDP/484.00616455078125
Area/3194 GDP/577.8267822265625
Area/7216 GDP/447.5321044921875
Area/5799 GDP/25670.896484375
Area/741 GDP/113.3401107788086
Area/65 GDP/0.0
Area/4200 GDP/475.1338195800781
Area/4609 GDP/112.21334075927734
Area/947 GDP/42651.1875
Area/5197 GDP/445.5711669921875
Area/2519 GDP/0.0
Area/6030 GDP/10000.0
Area/6120 GDP/10000.0
Area/1283 GDP/479.4758605957031
Area/894 GDP/8.60392951965332
Area/6224 GDP/26247.404296875
Area/1215 GDP/479.87786865234375
Area/6018 GDP/37228.0625
Area/2386 GDP/10014.30859375
Area/3866 GDP/10045.6513671875
Area/8203 GDP/10000.673828125
Area/7878 GDP/2531.817626953125
Area/7084 GDP/34826.80078125
Area/142 GDP/336.62152099609375
Area/245 GDP/2.7543017864227295
Area/2684 GDP/39822.65234375
Area/1208 GDP/27980.6484375
Area/1568 GDP/17207.51953125
Area/2792 GDP/0.0
Area/6770 GDP/9.528892517089844
Area/1213 GDP/7020.95849609375
Area/6282 GDP/23963.01171875
Area/5047 GDP/441.4652404785156
Area/8327 GDP/24.503725051879883
Area/3161 GDP/6632.32763671875
Area/5874 GDP/37228.0625
Area/5003 GDP/10001.09765625
Area/1573 GDP/16374.2109375
Area/8082 GDP/13883.0244140625
Area/4514 GDP/10001.34765625
Area/3682 GDP/581.4164428710938
Area/8505 GDP/10666.4365234375
Area/4942 GDP/10021.0849609375
Area/6899 GDP/9.528892517089844
Area/3793 GDP/48402.14453125
Area/6853 GDP/2802.4375
Area/4188 GDP/23888.044921875
Area/1708 GDP/477.9915466308594
Area/6118 GDP/10000.0
Area/1855 GDP/973.8983154296875
Area/1482 GDP/2305.500244140625
Area/2676 GDP/14273.2158203125
Area/7681 GDP/10.443912506103516
Area/5521 GDP/1484.30810546875
Area/1105 GDP/335.3830261230469
Area/6933 GDP/434.5314636230469
Area/3812 GDP/576.0179443359375
Area/7309 GDP/7739.669921875
Area/6594 GDP/10000.0
Area/1247 GDP/0.0
Area/4306 GDP/30996.673828125
Area/1620 GDP/405.2438659667969
Area/3953 GDP/2968.390869140625
Area/4560 GDP/4675.87255859375
Area/7521 GDP/10213.30859375
Area/1072 GDP/1815.33837890625
Area/937 GDP/42651.1875
Area/6800 GDP/45509.34375
Area/112 GDP/2.7543017864227295
Area/4925 GDP/10019.361328125
Area/7285 GDP/447.5321044921875
Area/6129 GDP/10000.0
Area/777 GDP/3806.158447265625
Area/2421 GDP/433.83270263671875
Area/573 GDP/301.5898742675781
Area/8329 GDP/38.0777473449707
Area/4007 GDP/1340.2784423828125
Area/8106 GDP/67.28129577636719
Area/3260 GDP/580.6893310546875
Area/4449 GDP/572.9810791015625
Area/1848 GDP/3226.3896484375
Area/4919 GDP/17441.6015625
Area/7750 GDP/9.528892517089844
Area/4652 GDP/10000.0
Area/2588 GDP/0.0
Area/1821 GDP/622.8792724609375
Area/3547 GDP/10004.5615234375
Area/3516 GDP/10000.373046875
Area/6150 GDP/42885.703125
Area/3252 GDP/15699.77734375
Area/427 GDP/219.6977996826172
Area/8297 GDP/28146.859375
Area/2947 GDP/3988.80810546875
Area/6146 GDP/42885.703125
Area/1268 GDP/301.61151123046875
Area/2495 GDP/481.22796630859375
Area/6290 GDP/41922.6875
Area/5989 GDP/10000.0
Area/6167 GDP/16225.314453125
Area/6098 GDP/41296.125
Area/1126 GDP/319.511962890625
Area/487 GDP/0.0
Area/1214 GDP/7020.95849609375
Area/710 GDP/4407.857421875
Area/1153 GDP/42651.1875
Area/3640 GDP/10145.8447265625
Area/374 GDP/7178.36865234375
Area/4557 GDP/474.95660400390625
Area/5723 GDP/40547.84765625
Area/568 GDP/258.3022766113281
Area/660 GDP/25041.6484375
Area/260 GDP/20563.5625
Area/1368 GDP/3209.775390625
Area/696 GDP/0.0
Area/7831 GDP/151.36334228515625
Area/4814 GDP/147.70977783203125
Area/8276 GDP/10000.0
Area/1558 GDP/2155.122802734375
Area/1792 GDP/410.4389953613281
Area/4070 GDP/36509.3125
Area/2992 GDP/569.8541870117188
Area/4687 GDP/37228.0625
Area/1362 GDP/16145.9326171875
Area/3331 GDP/579.6416625976562
Area/4947 GDP/10033.3623046875
Area/4262 GDP/15085.7158203125
Area/3574 GDP/3564.891357421875
Area/4846 GDP/6929.01171875
Area/2797 GDP/0.0
Area/5579 GDP/10004.7158203125
Area/1484 GDP/33930.44140625
Area/3170 GDP/10000.0
Area/5187 GDP/48555.80078125
Area/1453 GDP/32057.31640625
Area/1043 GDP/0.0
Area/2943 GDP/486.68780517578125
Area/475 GDP/559.8616333007812
Area/5757 GDP/10010.3857421875
Area/5805 GDP/21753.181640625
Area/2604 GDP/14142.7333984375
Area/2062 GDP/416.76287841796875
Area/1699 GDP/17678.404296875
Area/676 GDP/7.141438007354736
Area/5053 GDP/45532.07421875
Area/1167 GDP/14238.8017578125
Area/6094 GDP/10000.0
Area/4065 GDP/28522.39453125
Area/7003 GDP/15098.998046875
Area/8523 GDP/97.4048843383789
Area/1114 GDP/0.0
Area/7837 GDP/253.5596466064453
Area/6015 GDP/24824.708984375
Area/4139 GDP/481.1729736328125
Area/6386 GDP/10000.0
Area/148 GDP/336.5762939453125
Area/1493 GDP/7890.2001953125
Area/7359 GDP/569.7159423828125
Area/3643 GDP/1594.745849609375
Area/6028 GDP/10012.8330078125
Area/3043 GDP/726.938232421875
Area/6989 GDP/18300.1171875
Area/1242 GDP/5358.61279296875
Area/1183 GDP/0.0
Area/5340 GDP/731.035888671875
Area/1326 GDP/0.0
Area/5267 GDP/429.4062805175781
Area/3415 GDP/11018.060546875
Area/4581 GDP/10000.0
Area/5732 GDP/15417.5751953125
Area/5498 GDP/16139.884765625
Area/8246 GDP/11.481863021850586
Area/3262 GDP/578.8904418945312
Area/1647 GDP/442.3211975097656
Area/2300 GDP/581.4164428710938
Area/4499 GDP/21585.53515625
Area/3923 GDP/10002.919921875
Area/7006 GDP/13063.5146484375
Area/4012 GDP/486.68780517578125
Area/1925 GDP/405.2438659667969
Area/831 GDP/0.0
Area/3695 GDP/497.14874267578125
Area/6447 GDP/30052.64453125
Area/4217 GDP/2715.836669921875
Area/6750 GDP/11805.4306640625
Area/5385 GDP/17706.4296875
Area/3931 GDP/47518.4921875
Area/3226 GDP/10053.0
Area/1896 GDP/511.11065673828125
Area/6624 GDP/3495.079833984375
Area/4872 GDP/1277.8822021484375
Area/3960 GDP/580.83154296875
Area/3777 GDP/37228.0625
Area/7684 GDP/14941.1572265625
Area/3446 GDP/34071.015625
Area/4295 GDP/23420.814453125
Area/3938 GDP/14067.9775390625
Area/2522 GDP/493.43157958984375
Area/3894 GDP/568.4058837890625
Area/2136 GDP/461.5556640625
Area/6116 GDP/10040.3076171875
Area/7800 GDP/17781.107421875
Area/4115 GDP/561.384765625
Area/1186 GDP/0.0
Area/77 GDP/1694.489501953125
Area/211 GDP/1381.6444091796875
Area/1319 GDP/412.49542236328125
Area/4095 GDP/31742.83203125
Area/7282 GDP/3451.1640625
Area/4047 GDP/153.7345733642578
Area/8006 GDP/1601.7353515625
Area/2339 GDP/11968.89453125
Area/3908 GDP/186.61195373535156
Area/5754 GDP/10000.0
Area/814 GDP/130.69960021972656
Area/1633 GDP/19518.32421875
Area/3956 GDP/16679.990234375
Area/1102 GDP/136.058837890625
Area/607 GDP/109.3261947631836
Area/3575 GDP/3564.891357421875
Area/6036 GDP/10000.0
Area/2813 GDP/479.90399169921875
Area/5075 GDP/32628.478515625
Area/150 GDP/231.48817443847656
Area/6258 GDP/10000.0
Area/1221 GDP/19607.833984375
Area/1376 GDP/42651.1875
Area/3565 GDP/18529.001953125
Area/6682 GDP/41749.00390625
Area/5354 GDP/33245.40234375
Area/6023 GDP/10000.0
Area/7992 GDP/436.4225769042969
Area/2433 GDP/581.3663330078125
Area/5991 GDP/10021.9189453125
Area/8003 GDP/10129.1328125
Area/5254 GDP/10000.0
Area/2132 GDP/463.3028564453125
Area/5414 GDP/10123.7294921875
Area/4214 GDP/24788.931640625
Area/603 GDP/15.17779541015625
Area/7707 GDP/1466.2816162109375
Area/6009 GDP/25817.802734375
Area/4647 GDP/10110.1201171875
Area/8332 GDP/18676.58984375
Area/5528 GDP/14662.1494140625
Area/8174 GDP/82.55892944335938
Area/565 GDP/3469.296630859375
Area/1137 GDP/15928.095703125
Area/7738 GDP/56.99555969238281
Area/8506 GDP/24486.986328125
Area/4620 GDP/10056.552734375
Area/3498 GDP/37228.0625
Area/1357 GDP/3406.44677734375
Area/4990 GDP/565.8818969726562
Area/5565 GDP/10000.0
Area/898 GDP/0.0
Area/3129 GDP/573.7824096679688
Area/1051 GDP/364.7112731933594
Area/4226 GDP/43487.625
Area/2037 GDP/794.2742919921875
Area/7193 GDP/9.528892517089844
Area/1563 GDP/10602.279296875
Area/659 GDP/27609.083984375
Area/3868 GDP/14067.9775390625
Area/6110 GDP/10000.0
Area/523 GDP/2.7543017864227295
Area/1170 GDP/2778.8828125
Area/8113 GDP/19034.435546875
Area/8252 GDP/24.87183380126953
Area/6097 GDP/41296.125
Area/6591 GDP/40845.1640625
Area/6205 GDP/15326.58984375
Area/268 GDP/0.0
Area/3494 GDP/21966.306640625
Area/1077 GDP/25866.875
Area/7859 GDP/19840.8359375
Area/4213 GDP/29156.8671875
Area/479 GDP/0.0
Area/1220 GDP/19607.833984375
Area/5213 GDP/10129.123046875
Area/694 GDP/0.0
Area/137 GDP/0.0
Area/3495 GDP/18529.001953125
Area/4799 GDP/10001.04296875
Area/7201 GDP/17.96978759765625
Area/6852 GDP/16.819446563720703
Area/6102 GDP/10120.8662109375
Area/1397 GDP/0.0
Area/6943 GDP/10201.1845703125
Area/688 GDP/0.0
Area/4840 GDP/6592.7607421875
Area/2206 GDP/422.36004638671875
Area/6882 GDP/10000.0
Area/4458 GDP/11726.142578125
Area/8253 GDP/9078.7138671875
Area/6553 GDP/10000.7021484375
Area/2263 GDP/7079.80810546875
Area/1127 GDP/301.61151123046875
Area/6769 GDP/9.528892517089844
Area/64 GDP/9224.2392578125
Area/6901 GDP/9.528892517089844
Area/1602 GDP/518.73974609375
Area/3650 GDP/7682.7607421875
Area/2369 GDP/579.5494995117188
Area/8073 GDP/49572.1484375
Area/884 GDP/4557.60693359375
Area/5341 GDP/16332.8837890625
Area/5650 GDP/10000.0
Area/527 GDP/42.56052017211914
Area/8508 GDP/10023.6787109375
Area/1437 GDP/22300.11328125
Area/5999 GDP/10000.015625
Area/8536 GDP/169.22988891601562
Area/4676 GDP/188.20449829101562
Area/24 GDP/559.8616333007812
Area/7541 GDP/260.18719482421875
Area/5578 GDP/10257.39453125
Area/7393 GDP/142.7215118408203
Area/3659 GDP/10000.0
Area/7271 GDP/5244.09033203125
Area/6632 GDP/9.528892517089844
Area/8457 GDP/232.2093048095703
Area/6756 GDP/47567.9375
Area/1870 GDP/405.2438659667969
Area/5893 GDP/10045.525390625
Area/4313 GDP/7952.1279296875
Area/5914 GDP/10001.88671875
Area/2782 GDP/571.695068359375
Area/2372 GDP/0.0
Area/6666 GDP/10000.0
Area/5656 GDP/1622.9324951171875
Area/4149 GDP/4770.79052734375
Area/1026 GDP/15395.3515625
Area/706 GDP/362.7760925292969
Area/2800 GDP/486.68780517578125
Area/1704 GDP/32364.068359375
Area/4811 GDP/561.384765625
Area/5256 GDP/49834.49609375
Area/2611 GDP/1427.0570068359375
Area/5019 GDP/561.384765625
Area/4832 GDP/10013.091796875
Area/2542 GDP/16680.83984375
Area/370 GDP/547.7086791992188
Area/6219 GDP/42885.703125
Area/988 GDP/301.61151123046875
Area/2899 GDP/805.6109008789062
Area/6409 GDP/10000.0
Area/3379 GDP/10000.048828125
Area/3063 GDP/565.9900512695312
Area/8044 GDP/570.1857299804688
Area/458 GDP/2.7543017864227295
Area/5916 GDP/13872.09765625
Area/8062 GDP/5866.80712890625
Area/6683 GDP/21639.310546875
Area/3947 GDP/577.9630126953125
Area/1095 GDP/12063.7314453125
Area/3092 GDP/1461.2540283203125
Area/7901 GDP/304.81884765625
Area/3670 GDP/576.2823486328125
Area/437 GDP/270.96881103515625
Area/5397 GDP/10000.0
Area/4718 GDP/10002.55859375
Area/6991 GDP/114.1382064819336
Area/503 GDP/306.8606262207031
Area/420 GDP/14.842942237854004
Area/7596 GDP/1124.5118408203125
Area/8207 GDP/10237.7412109375
Area/1123 GDP/13545.5546875
Area/7371 GDP/28254.595703125
Area/3856 GDP/4712.5693359375
Area/4441 GDP/10000.0
Area/6932 GDP/377.2370300292969
Area/3875 GDP/10154.1982421875
Area/2997 GDP/38679.42578125
Area/7246 GDP/9.528892517089844
Area/1600 GDP/0.0
Area/3914 GDP/32703.025390625
Area/3258 GDP/17544.40234375
Area/5940 GDP/5767.78955078125
Area/2793 GDP/533.0910034179688
Area/6320 GDP/10000.0
Area/3441 GDP/9053.154296875
Area/8418 GDP/10072.2119140625
Area/4051 GDP/178.49574279785156
Area/616 GDP/559.8616333007812
Area/1294 GDP/25004.533203125
Area/2446 GDP/0.0
Area/4015 GDP/574.0087890625
Area/1615 GDP/17620.60546875
Area/5221 GDP/11.24455451965332
Area/3597 GDP/4576.14111328125
Area/1176 GDP/419.2087707519531
Area/7258 GDP/114.98855590820312
Area/4021 GDP/580.2866821289062
Area/6243 GDP/10217.2001953125
Area/7300 GDP/47990.35546875
Area/2283 GDP/472.0232849121094
Area/1698 GDP/37684.41015625
Area/431 GDP/343.23052978515625
Area/3223 GDP/9976.810546875
Area/2329 GDP/10788.0537109375
Area/18 GDP/542.3125
Area/7442 GDP/45009.359375
Area/934 GDP/42651.1875
Area/232 GDP/559.8616333007812
Area/6445 GDP/13647.5009765625
Area/3127 GDP/11866.97265625
Area/2871 GDP/18502.9765625
Area/1218 GDP/526.3714599609375
Area/1690 GDP/6881.546875
Area/5909 GDP/10066.2783203125
Area/5791 GDP/10061.9296875
Area/5033 GDP/20499.267578125
Area/4487 GDP/16025.857421875
Area/8387 GDP/71.94379425048828
Area/5445 GDP/10987.3857421875
Area/3706 GDP/32968.58984375
Area/6801 GDP/18053.30078125
Area/7805 GDP/54.02174377441406
Area/5326 GDP/10000.0
Area/6016 GDP/37228.0625
Area/5293 GDP/36972.76953125
Area/624 GDP/0.0
Area/1866 GDP/853.1127319335938
Area/6957 GDP/46160.921875
Area/7164 GDP/10093.8779296875
Area/893 GDP/1049.1688232421875
Area/6625 GDP/3495.079833984375
Area/2986 GDP/11014.8046875
Area/4958 GDP/169.7847137451172
Area/4281 GDP/49100.765625
Area/1008 GDP/39626.37890625
Area/2238 GDP/0.0
Area/1098 GDP/20056.826171875
Area/7527 GDP/133.5141143798828
Area/2434 GDP/579.2750854492188
Area/1791 GDP/487.63970947265625
Area/528 GDP/2.7543017864227295
Area/7396 GDP/7593.65576171875
Area/7551 GDP/10526.9580078125
Area/6281 GDP/10004.5859375
Area/5734 GDP/24509.0546875
Area/1529 GDP/411.3561706542969
Area/1948 GDP/577.127685546875
Area/5190 GDP/10340.17578125
Area/3091 GDP/21531.580078125
Area/7221 GDP/576.9653930664062
Area/4721 GDP/10000.0
Area/6186 GDP/10000.0
Area/1046 GDP/0.0
Area/1015 GDP/42651.1875
Area/5746 GDP/32295.056640625
Area/4698 GDP/462.5353698730469
Area/6473 GDP/33895.02734375
Area/8281 GDP/20678.203125
Area/2976 GDP/561.6411743164062
Area/3992 GDP/1168.8658447265625
Area/3157 GDP/16460.521484375
Area/6515 GDP/10016.216796875
Area/1331 GDP/1161.109375
Area/3803 GDP/486.68780517578125
Area/2357 GDP/1102.52734375
Area/2367 GDP/576.266357421875
Area/542 GDP/12075.2021484375
Area/1173 GDP/5358.61279296875
Area/2559 GDP/449.10894775390625
Area/59 GDP/0.0
Area/1926 GDP/415.6960144042969
Area/8364 GDP/12458.5400390625
Area/5027 GDP/167.99070739746094
Area/1655 GDP/405.2438659667969
Area/5602 GDP/10000.0
Area/867 GDP/42147.9375
Area/5216 GDP/10000.5166015625
Area/3429 GDP/37228.0625
Area/6846 GDP/9.528892517089844
Area/2368 GDP/576.266357421875
Area/7195 GDP/29.659332275390625
Area/8287 GDP/40746.11328125
Area/1009 GDP/42651.1875
Area/4712 GDP/10002.716796875
Area/224 GDP/275.81494140625
Area/229 GDP/559.8616333007812
Area/4524 GDP/580.9296875
Area/1879 GDP/579.9281005859375
Area/5786 GDP/16706.556640625
Area/54 GDP/25491.646484375
Area/1616 GDP/29247.744140625
Area/7229 GDP/10030.0009765625
Area/8288 GDP/6459.11572265625
Area/8529 GDP/132.08363342285156
Area/1671 GDP/437.515869140625
Area/4113 GDP/563.6824340820312
Area/201 GDP/0.0
Area/7879 GDP/1584.522705078125
Area/6158 GDP/23411.677734375
Area/7658 GDP/9811.693359375
Area/8150 GDP/40351.49609375
Area/7263 GDP/10.043590545654297
Area/8076 GDP/578.165283203125
Area/6848 GDP/8252.9384765625
Area/3041 GDP/6070.42529296875
Area/4892 GDP/16215.181640625
Area/1261 GDP/10724.04296875
Area/1459 GDP/10367.6708984375
Area/5771 GDP/15841.873046875
Area/7036 GDP/1151.71630859375
Area/2275 GDP/3425.8291015625
Area/786 GDP/438.78460693359375
Area/6162 GDP/30679.060546875
Area/2327 GDP/42651.1875
Area/6375 GDP/13647.5009765625
Area/7637 GDP/41966.22265625
Area/7297 GDP/10133.0283203125
Area/3743 GDP/9022.451171875
Area/7665 GDP/152.55796813964844
Area/3502 GDP/1983.8572998046875
Area/6972 GDP/21.890464782714844
Area/6992 GDP/83.40119171142578
Area/1065 GDP/559.8616333007812
Area/987 GDP/324.086669921875
Area/6554 GDP/15181.3583984375
Area/4522 GDP/579.6536865234375
Area/2237 GDP/0.0
Area/520 GDP/25869.029296875
Area/1036 GDP/189.27516174316406
Area/6923 GDP/2.1410934925079346
Area/627 GDP/0.0
Area/8225 GDP/1187.478515625
Area/4261 GDP/26817.208984375
Area/785 GDP/542.0712890625
Area/5990 GDP/10066.86328125
Area/7946 GDP/6532.30859375
Area/1534 GDP/0.0
Area/1844 GDP/31579.451171875
Area/3471 GDP/581.4164428710938
Area/7477 GDP/42442.640625
Area/5849 GDP/33937.8515625
Area/372 GDP/434.1573791503906
Area/8116 GDP/58.26654052734375
Area/6482 GDP/10000.0
Area/2879 GDP/486.68780517578125
Area/7279 GDP/165.4435272216797
Area/4546 GDP/34246.35546875
Area/6533 GDP/968.055419921875
Area/4806 GDP/29159.19921875
Area/2172 GDP/14100.5703125
Area/8055 GDP/29540.08984375
Area/2260 GDP/559.8616333007812
Area/4536 GDP/183.2062225341797
Area/1549 GDP/486.186279296875
Area/7654 GDP/47221.9765625
Area/1023 GDP/11368.5625
Area/2027 GDP/0.0
Area/555 GDP/0.0
Area/1322 GDP/0.0
Area/174 GDP/2.7543017864227295
Area/1781 GDP/457.4737548828125
Area/8036 GDP/465.42633056640625
Area/6693 GDP/9.528892517089844
Area/6670 GDP/10000.22265625
Area/5769 GDP/10094.9296875
Area/6963 GDP/81.10459899902344
Area/1325 GDP/0.0
Area/8158 GDP/294.7864074707031
Area/5622 GDP/10000.0
Area/2326 GDP/42651.1875
Area/4127 GDP/37228.0625
Area/2765 GDP/412.10888671875
Area/1997 GDP/412.8510437011719
Area/2361 GDP/563.9407958984375
Area/7089 GDP/10054.8857421875
Area/666 GDP/8095.5791015625
Area/3693 GDP/6494.68017578125
Area/7353 GDP/431.79852294921875
Area/3721 GDP/13339.4052734375
Area/6046 GDP/10242.125
Area/5833 GDP/10000.0
Area/8514 GDP/33685.91015625
Area/6550 GDP/49378.48828125
Area/5289 GDP/9.528892517089844
Area/3766 GDP/561.384765625
Area/671 GDP/13.785026550292969
Area/3890 GDP/581.4164428710938
Area/2057 GDP/4326.65478515625
Area/7928 GDP/19128.509765625
Area/1710 GDP/590.5411376953125
Area/1847 GDP/11620.7607421875
Area/1623 GDP/30985.65625
Area/7479 GDP/2073.877197265625
Area/8186 GDP/255.58424377441406
Area/7893 GDP/28736.896484375
Area/5087 GDP/32630.40625
Area/656 GDP/22363.328125
Area/4270 GDP/861.3689575195312
Area/1340 GDP/559.8616333007812
Area/8196 GDP/10216.6904296875
Area/6453 GDP/10227.9443359375
Area/1922 GDP/422.6074523925781
Area/7546 GDP/10745.3076171875
Area/4187 GDP/23888.044921875
Area/2474 GDP/6894.6064453125
Area/5793 GDP/34741.55078125
Area/7867 GDP/588.1768188476562
Area/6841 GDP/15249.1328125
Area/6389 GDP/10000.0
Area/7449 GDP/3332.4287109375
Area/6361 GDP/4717.34716796875
Area/94 GDP/564.07080078125
Area/5049 GDP/429.1820068359375
Area/5613 GDP/10000.0
Area/2840 GDP/7332.24609375
Area/6233 GDP/14172.552734375
Area/2024 GDP/581.4164428710938
Area/6564 GDP/77.30350494384766
Area/6060 GDP/10066.86328125
Area/1934 GDP/11283.5751953125
Area/1757 GDP/6048.29248046875
Area/2523 GDP/486.5727844238281
Area/7130 GDP/6366.0615234375
Area/6842 GDP/46473.86328125
Area/5724 GDP/6359.537109375
Area/589 GDP/23160.8515625
Area/4537 GDP/155.35589599609375
Area/5634 GDP/10007.017578125
Area/3423 GDP/397.9216003417969
Area/8386 GDP/2.233120918273926
Area/3602 GDP/40024.24609375
Area/6268 GDP/10000.0
Area/5616 GDP/10000.0
Area/530 GDP/44.871620178222656
Area/4972 GDP/10006.609375
Area/8520 GDP/87.91154479980469
Area/7958 GDP/10198.5703125
Area/1394 GDP/0.0
Area/3198 GDP/574.6337280273438
Area/101 GDP/2.7543017864227295
Area/1138 GDP/14456.041015625
Area/3132 GDP/2082.59326171875
Area/252 GDP/2.7543017864227295
Area/913 GDP/332.16888427734375
Area/464 GDP/2.7543017864227295
Area/1302 GDP/42651.1875
Area/1388 GDP/420.1026306152344
Area/4333 GDP/7784.62890625
Area/4789 GDP/10000.0
Area/300 GDP/559.5833129882812
Area/1377 GDP/23682.759765625
Area/1174 GDP/12764.2734375
Area/221 GDP/321.316650390625
Area/7501 GDP/12987.9091796875
Area/7095 GDP/19468.04296875
Area/6452 GDP/23633.275390625
Area/3148 GDP/26830.09765625
Area/5186 GDP/48555.80078125
Area/6607 GDP/10000.0
Area/6934 GDP/15155.3017578125
Area/1942 GDP/462.17413330078125
Area/1146 GDP/6749.7412109375
Area/6331 GDP/10000.7119140625
Area/7048 GDP/9.528892517089844
Area/5052 GDP/41036.68359375
Area/2847 GDP/704.52490234375
Area/5840 GDP/10000.2490234375
Area/7007 GDP/12188.69140625
Area/7922 GDP/31419.564453125
Area/4957 GDP/169.7847137451172
Area/3344 GDP/3204.6171875
Area/3919 GDP/24976.69921875
Area/238 GDP/27.1854190826416
Area/5099 GDP/18143.88671875
Area/4031 GDP/579.2670288085938
Area/3420 GDP/561.384765625
Area/8179 GDP/2.1410934925079346
Area/4138 GDP/486.68780517578125
Area/6596 GDP/10000.0
Area/376 GDP/1106.00341796875
Area/5434 GDP/581.4044799804688
Area/6571 GDP/6468.62255859375
Area/5426 GDP/10257.619140625
Area/958 GDP/4579.7978515625
Area/1381 GDP/6550.21923828125
Area/8250 GDP/86.62213897705078
Area/8212 GDP/10017.791015625
Area/8197 GDP/15983.884765625
Area/7883 GDP/313.5443115234375
Area/6165 GDP/26101.46484375
Area/7136 GDP/225.81341552734375
Area/5304 GDP/1.1859462261199951
Area/7232 GDP/10081.4326171875
Area/3945 GDP/571.8072509765625
Area/2590 GDP/9703.9091796875
Area/3633 GDP/3012.107666015625
Area/3318 GDP/486.68780517578125
Area/6164 GDP/49350.08984375
Area/8302 GDP/163.82415771484375
Area/4410 GDP/486.68780517578125
Area/3143 GDP/423.28411865234375
Area/6863 GDP/21649.6875
Area/4604 GDP/561.384765625
Area/207 GDP/0.0
Area/315 GDP/3866.70263671875
Area/1469 GDP/0.0
Area/2304 GDP/360.3619079589844
Area/4568 GDP/1486.65869140625
Area/407 GDP/0.0
Area/2936 GDP/0.0
Area/2063 GDP/405.2438659667969
Area/7457 GDP/133.5141143798828
Area/1266 GDP/301.61151123046875
Area/7200 GDP/46.36020278930664
Area/1427 GDP/34485.046875
Area/7860 GDP/10279.3125
Area/5127 GDP/5914.90869140625
Area/6559 GDP/1394.067138671875
