Area/3147 Light/12.6225004196167
Area/4502 Light/13.505000114440918
Area/2694 Light/6.083750247955322
Area/19 Light/1.649999976158142
Area/7472 Light/4.506250381469727
Area/3539 Light/8.71500015258789
Area/6808 Light/31.946250915527344
Area/1010 Light/44.26249694824219
Area/6356 Light/8.930000305175781
Area/5789 Light/43.85624694824219
Area/6503 Light/26.436248779296875
Area/944 Light/74.6199951171875
Area/3616 Light/17.579999923706055
Area/5518 Light/24.123748779296875
Area/7443 Light/18.917499542236328
Area/3718 Light/10.869999885559082
Area/677 Light/2.2250001430511475
Area/3037 Light/15.731250762939453
Area/6112 Light/38.16124725341797
Area/3656 Light/16.510000228881836
Area/1296 Light/30.051250457763672
Area/3893 Light/7.9175004959106445
Area/6885 Light/17.292499542236328
Area/2074 Light/4.661250114440918
Area/1758 Light/12.606249809265137
Area/4954 Light/40.61249923706055
Area/1610 Light/23.494998931884766
Area/4319 Light/6.997499942779541
Area/714 Light/4.217499732971191
Area/4460 Light/7.069999694824219
Area/4621 Light/20.614999771118164
Area/1998 Light/5.768750190734863
Area/6307 Light/22.119998931884766
Area/2971 Light/11.546249389648438
Area/5570 Light/9.291250228881836
Area/4701 Light/24.045000076293945
Area/8396 Light/1.8412500619888306
Area/8449 Light/5.928750038146973
Area/5761 Light/32.17500305175781
Area/6889 Light/10.236249923706055
Area/8239 Light/5.591250419616699
Area/6686 Light/19.02750015258789
Area/3189 Light/5.202499866485596
Area/7481 Light/19.58500099182129
Area/4152 Light/15.638750076293945
Area/2133 Light/4.269999980926514
Area/5349 Light/19.013750076293945
Area/6773 Light/36.0625
Area/3738 Light/16.363750457763672
Area/231 Light/2.8975000381469727
Area/6378 Light/13.40999984741211
Area/6831 Light/6.137499809265137
Area/2554 Light/6.667500019073486
Area/5177 Light/21.837499618530273
Area/6091 Light/28.51249885559082
Area/2555 Light/5.105000019073486
Area/3139 Light/15.30250072479248
Area/7373 Light/27.329999923706055
Area/3572 Light/5.816249847412109
Area/6732 Light/17.845001220703125
Area/2000 Light/10.56624984741211
Area/752 Light/13.008749961853027
Area/4778 Light/14.845001220703125
Area/7020 Light/33.58000183105469
Area/7377 Light/14.630000114440918
Area/4869 Light/14.170000076293945
Area/8163 Light/3.3012499809265137
Area/7735 Light/3.648749828338623
Area/456 Light/3.8062498569488525
Area/7019 Light/29.227500915527344
Area/1236 Light/15.614999771118164
Area/317 Light/2.1150002479553223
Area/3408 Light/8.553749084472656
Area/95 Light/5.019999980926514
Area/1264 Light/13.446249961853027
Area/5109 Light/15.582498550415039
Area/5549 Light/25.427501678466797
Area/1933 Light/14.209999084472656
Area/3991 Light/6.451250076293945
Area/3310 Light/13.78125
Area/2722 Light/3.7562501430511475
Area/508 Light/5.40625
Area/2564 Light/12.8149995803833
Area/7427 Light/3.307499885559082
Area/5335 Light/14.818750381469727
Area/2182 Light/15.897500038146973
Area/3989 Light/23.28874969482422
Area/5841 Light/26.959999084472656
Area/2010 Light/4.242499828338623
Area/3100 Light/27.363750457763672
Area/7333 Light/9.15625
Area/7162 Light/32.29999923706055
Area/1112 Light/6.477499961853027
Area/4611 Light/8.651250839233398
Area/5060 Light/46.11000061035156
Area/2770 Light/3.987499713897705
Area/3937 Light/21.630001068115234
Area/3646 Light/5.96999979019165
Area/3381 Light/21.204999923706055
Area/2527 Light/22.341251373291016
Area/3186 Light/4.972499847412109
Area/2934 Light/0
Area/1210 Light/13.114999771118164
Area/8465 Light/1.3087499141693115
Area/8114 Light/7.736249923706055
Area/8414 Light/31.663747787475586
Area/322 Light/1.3975000381469727
Area/2264 Light/11.227499008178711
Area/2887 Light/6.272500038146973
Area/8145 Light/17.178749084472656
Area/8173 Light/2.6549999713897705
Area/2877 Light/5.212500095367432
Area/7307 Light/22.020000457763672
Area/1800 Light/3.841249942779541
Area/1881 Light/3.8212499618530273
Area/5837 Light/30.416250228881836
Area/7555 Light/3.8625001907348633
Area/1683 Light/16.385000228881836
Area/3197 Light/16.201250076293945
Area/5676 Light/18.041250228881836
Area/873 Light/37.52375030517578
Area/1793 Light/10.236249923706055
Area/4896 Light/12.948749542236328
Area/1957 Light/0
Area/684 Light/5.542499542236328
Area/7321 Light/2.819999933242798
Area/3892 Light/9.882500648498535
Area/2579 Light/0
Area/892 Light/13.574999809265137
Area/6741 Light/28.69999885559082
Area/6547 Light/25.979999542236328
Area/3627 Light/8.6850004196167
Area/3904 Light/9.920000076293945
Area/6684 Light/13.693750381469727
Area/4739 Light/8.173749923706055
Area/1320 Light/17.905000686645508
Area/4121 Light/21.3125
Area/4093 Light/6.90125036239624
Area/8444 Light/6.799999713897705
Area/5615 Light/41.35874938964844
Area/6332 Light/16.528749465942383
Area/441 Light/8.983749389648438
Area/4168 Light/14.739999771118164
Area/5957 Light/24.837501525878906
Area/6145 Light/27.3125
Area/2988 Light/18.577499389648438
Area/336 Light/1.8824999332427979
Area/4236 Light/12.543749809265137
Area/1780 Light/3.9537501335144043
Area/1328 Light/0
Area/840 Light/3.796250104904175
Area/2832 Light/6.058749675750732
Area/4446 Light/19.48375129699707
Area/4108 Light/6.017499923706055
Area/6374 Light/14.987500190734863
Area/3054 Light/7.5849995613098145
Area/1902 Light/19.309999465942383
Area/7937 Light/12.497499465942383
Area/5531 Light/24.626251220703125
Area/5021 Light/8.263750076293945
Area/1591 Light/4.104999542236328
Area/4681 Light/9.2212495803833
Area/7766 Light/3.6974997520446777
Area/2511 Light/0
Area/2140 Light/4.803750038146973
Area/7784 Light/12.216249465942383
Area/6663 Light/20.592500686645508
Area/6084 Light/20.948749542236328
Area/7068 Light/5.590000152587891
Area/4538 Light/23.96500015258789
Area/3523 Light/24.412498474121094
Area/3418 Light/21.292499542236328
Area/3567 Light/26.552501678466797
Area/790 Light/10.46875
Area/4158 Light/12.0625
Area/1372 Light/24.647499084472656
Area/8445 Light/13.581249237060547
Area/7964 Light/6.481249809265137
Area/6311 Light/33.57875061035156
Area/6718 Light/9.245000839233398
Area/2409 Light/7.833750247955322
Area/7184 Light/3.9825000762939453
Area/2059 Light/5.775000095367432
Area/7030 Light/10.492500305175781
Area/7549 Light/12.789999961853027
Area/7222 Light/8.574999809265137
Area/8344 Light/25.19124984741211
Area/7062 Light/3.7100000381469727
Area/5655 Light/34.12125015258789
Area/8426 Light/113.50250244140625
Area/1253 Light/0
Area/2349 Light/11.973750114440918
Area/7005 Light/16.157499313354492
Area/4142 Light/13.901249885559082
Area/7552 Light/16.987499237060547
Area/7785 Light/14.86500072479248
Area/2043 Light/24.07000160217285
Area/4405 Light/17.611248016357422
Area/8000 Light/23.14000129699707
Area/7770 Light/9.625
Area/6424 Light/8.09000015258789
Area/5866 Light/14.592500686645508
Area/1327 Light/0
Area/6099 Light/22.55500030517578
Area/2009 Light/4.033750057220459
Area/8374 Light/3.9487500190734863
Area/3367 Light/7.430000305175781
Area/5468 Light/29.376251220703125
Area/2911 Light/5.830000400543213
Area/2177 Light/6.942500114440918
Area/7115 Light/3.1050000190734863
Area/4629 Light/25.782501220703125
Area/6088 Light/10.367500305175781
Area/5444 Light/15.663749694824219
Area/12 Light/1.9000000953674316
Area/5210 Light/29.212499618530273
Area/7767 Light/3.1837499141693115
Area/3842 Light/24.626249313354492
Area/2040 Light/14.604999542236328
Area/5971 Light/39.88624954223633
Area/837 Light/0
Area/7291 Light/5.562500476837158
Area/7078 Light/6.735000133514404
Area/6074 Light/30.03750228881836
Area/6076 Light/24.053749084472656
Area/8089 Light/4.532500267028809
Area/882 Light/10.369999885559082
Area/2314 Light/4.092499732971191
Area/1516 Light/9.092500686645508
Area/4037 Light/7.525000095367432
Area/8337 Light/19.427499771118164
Area/2127 Light/5.106249809265137
Area/6045 Light/46.113746643066406
Area/5268 Light/13.28125
Area/809 Light/9.207500457763672
Area/4242 Light/7.038749694824219
Area/1038 Light/2.8712499141693115
Area/477 Light/1.565000057220459
Area/1363 Light/21.486248016357422
Area/2428 Light/11.835000991821289
Area/2983 Light/6.884999752044678
Area/7788 Light/7.454999923706055
Area/4003 Light/24.434999465942383
Area/8275 Light/21.364999771118164
Area/1402 Light/27.142498016357422
Area/4348 Light/9.907499313354492
Area/5674 Light/21.60124969482422
Area/7110 Light/5.00124979019165
Area/1144 Light/11.850000381469727
Area/4757 Light/21.296249389648438
Area/2974 Light/5.693749904632568
Area/1111 Light/12.449999809265137
Area/3333 Light/6.898749828338623
Area/6 Light/3.3637499809265137
Area/2272 Light/5.445000171661377
Area/7960 Light/5.752499580383301
Area/7316 Light/5.704999923706055
Area/5108 Light/17.712501525878906
Area/8524 Light/1.6974999904632568
Area/1318 Light/8.395000457763672
Area/1143 Light/10.223750114440918
Area/5315 Light/10.24625015258789
Area/5717 Light/29.489999771118164
Area/3425 Light/10.664999961853027
Area/6881 Light/37.99500274658203
Area/3207 Light/16.217500686645508
Area/5667 Light/13.807500839233398
Area/7668 Light/2.5875000953674316
Area/1490 Light/6.975000381469727
Area/793 Light/12.93375015258789
Area/1083 Light/29.92749786376953
Area/92 Light/4.670000076293945
Area/5168 Light/16.274999618530273
Area/5303 Light/30.67999839782715
Area/3820 Light/15.330000877380371
Area/5079 Light/11.778749465942383
Area/826 Light/2.9225001335144043
Area/3851 Light/15.649999618530273
Area/6691 Light/23.681249618530273
Area/4339 Light/16.153749465942383
Area/7390 Light/2.4700000286102295
Area/8486 Light/21.63749885559082
Area/6860 Light/14.288749694824219
Area/8401 Light/2.518749952316284
Area/5889 Light/25.572498321533203
Area/2751 Light/22.375
Area/1718 Light/6.452499866485596
Area/4381 Light/10.330000877380371
Area/1130 Light/3.555000066757202
Area/2754 Light/26.922500610351562
Area/6836 Light/31.39124870300293
Area/665 Light/5.191250324249268
Area/1163 Light/18.422500610351562
Area/6134 Light/42.90999984741211
Area/7055 Light/3.505000114440918
Area/344 Light/0
Area/2683 Light/36.873748779296875
Area/6068 Light/26.046249389648438
Area/7275 Light/2.843750238418579
Area/4556 Light/12.8774995803833
Area/7824 Light/23.037498474121094
Area/3178 Light/17.862499237060547
Area/2574 Light/12.002500534057617
Area/1136 Light/9.462499618530273
Area/1711 Light/6.133749961853027
Area/4373 Light/34.87000274658203
Area/891 Light/39.900001525878906
Area/821 Light/35.06749725341797
Area/1869 Light/4.675000190734863
Area/7495 Light/4.100000381469727
Area/2861 Light/0
Area/6412 Light/35.35124969482422
Area/2872 Light/5.711249828338623
Area/5169 Light/18.842500686645508
Area/7685 Light/18.608749389648438
Area/5092 Light/19.454998016357422
Area/5174 Light/14.095000267028809
Area/8215 Light/18.432498931884766
Area/2517 Light/0
Area/6735 Light/30.106250762939453
Area/7202 Light/4.659999847412109
Area/5812 Light/20.342500686645508
Area/5266 Light/17.908750534057617
Area/6510 Light/10.475000381469727
Area/1470 Light/19.854999542236328
Area/8293 Light/6.592499732971191
Area/3653 Light/12.039999961853027
Area/5540 Light/18.0
Area/690 Light/0
Area/2208 Light/9.469999313354492
Area/5522 Light/7.882500648498535
Area/5759 Light/49.051246643066406
Area/382 Light/10.425000190734863
Area/5477 Light/34.712501525878906
Area/2903 Light/6.739999771118164
Area/2739 Light/4.757500171661377
Area/5865 Light/20.037498474121094
Area/3480 Light/13.04749870300293
Area/3505 Light/4.230000019073486
Area/3125 Light/7.462499618530273
Area/179 Light/1.9537498950958252
Area/5228 Light/28.557498931884766
Area/7801 Light/20.861248016357422
Area/3192 Light/4.809999942779541
Area/6376 Light/17.125
Area/5576 Light/16.168750762939453
Area/5702 Light/28.520000457763672
Area/5575 Light/16.028749465942383
Area/6871 Light/16.408748626708984
Area/1383 Light/6.997499465942383
Area/84 Light/2.236250162124634
Area/7057 Light/3.3400001525878906
Area/5275 Light/36.006248474121094
Area/3224 Light/7.122499942779541
Area/5195 Light/18.095001220703125
Area/1951 Light/4.010000228881836
Area/8265 Light/14.454999923706055
Area/5932 Light/34.32500076293945
Area/6005 Light/21.39750099182129
Area/7497 Light/3.129999876022339
Area/578 Light/9.850000381469727
Area/1117 Light/0
Area/119 Light/2.4337501525878906
Area/778 Light/4.167500019073486
Area/880 Light/12.945000648498535
Area/4292 Light/11.186249732971191
Area/4317 Light/7.7699995040893555
Area/6322 Light/25.443750381469727
Area/7988 Light/5.277500152587891
Area/8499 Light/12.89625072479248
Area/1863 Light/14.943750381469727
Area/889 Light/9.899999618530273
Area/4257 Light/6.0774993896484375
Area/735 Light/6.94374942779541
Area/3449 Light/17.028749465942383
Area/927 Light/4.457499980926514
Area/7699 Light/1.7200000286102295
Area/1522 Light/5.231250286102295
Area/1894 Light/7.603750228881836
Area/2567 Light/9.257499694824219
Area/5928 Light/12.90000057220459
Area/1230 Light/8.27750015258789
Area/1481 Light/10.049999237060547
Area/4646 Light/9.603750228881836
Area/5760 Light/30.611251831054688
Area/2006 Light/10.572500228881836
Area/2253 Light/16.614999771118164
Area/1912 Light/31.631250381469727
Area/1993 Light/6.814999580383301
Area/4850 Light/26.863750457763672
Area/750 Light/10.977500915527344
Area/3734 Light/11.768750190734863
Area/5284 Light/13.12874984741211
Area/3435 Light/6.512499809265137
Area/2438 Light/22.108749389648438
Area/7731 Light/12.184999465942383
Area/971 Light/5.572500228881836
Area/5921 Light/46.37750244140625
Area/6125 Light/35.09000015258789
Area/4688 Light/31.981250762939453
Area/8454 Light/2.408750057220459
Area/5288 Light/15.308751106262207
Area/7557 Light/3.8474998474121094
Area/7716 Light/11.2837495803833
Area/7643 Light/11.942499160766602
Area/1380 Light/20.5575008392334
Area/7011 Light/32.758750915527344
Area/723 Light/12.350000381469727
Area/1977 Light/16.268749237060547
Area/4823 Light/7.300000190734863
Area/631 Light/2.8650002479553223
Area/116 Light/1.5724999904632568
Area/3584 Light/15.677499771118164
Area/2570 Light/6.667500019073486
Area/6747 Light/23.3174991607666
Area/4479 Light/27.787500381469727
Area/8375 Light/5.342499732971191
Area/4886 Light/22.15250015258789
Area/4582 Light/33.87000274658203
Area/5 Light/3.3737499713897705
Area/7304 Light/16.049999237060547
Area/6778 Light/12.46875
Area/4639 Light/18.771249771118164
Area/7256 Light/10.460000038146973
Area/3525 Light/15.792500495910645
Area/3771 Light/9.12874984741211
Area/1101 Light/28.852500915527344
Area/6169 Light/23.44499969482422
Area/6051 Light/29.76000213623047
Area/7218 Light/4.726249694824219
Area/5399 Light/22.68000030517578
Area/8537 Light/0.8149999976158142
Area/6392 Light/20.86750030517578
Area/5751 Light/17.767499923706055
Area/37 Light/1.6600000858306885
Area/7397 Light/3.9925003051757812
Area/6699 Light/7.532500267028809
Area/6142 Light/35.11499786376953
Area/5117 Light/15.927499771118164
Area/8307 Light/17.854999542236328
Area/3417 Light/19.770000457763672
Area/2381 Light/5.324999809265137
Area/4291 Light/6.96875
Area/2536 Light/14.072500228881836
Area/5998 Light/14.042499542236328
Area/6301 Light/11.84000015258789
Area/6668 Light/34.582496643066406
Area/3440 Light/9.698749542236328
Area/3746 Light/6.279999732971191
Area/5924 Light/37.022499084472656
Area/5787 Light/39.41749572753906
Area/7038 Light/7.144999980926514
Area/3453 Light/22.84375
Area/4953 Light/66.80249786376953
Area/1442 Light/23.244998931884766
Area/1500 Light/14.927499771118164
Area/4489 Light/6.617499828338623
Area/5191 Light/14.697500228881836
Area/1643 Light/15.4712495803833
Area/7125 Light/2.994999885559082
Area/194 Light/6.06374979019165
Area/7810 Light/3.096250057220459
Area/5442 Light/22.21500015258789
Area/1735 Light/2.5875000953674316
Area/3194 Light/6.440000057220459
Area/7216 Light/8.383749961853027
Area/5799 Light/23.982498168945312
Area/741 Light/3.6449999809265137
Area/65 Light/0
Area/4200 Light/12.555000305175781
Area/4609 Light/14.545000076293945
Area/947 Light/25.266250610351562
Area/5197 Light/20.478748321533203
Area/2519 Light/0
Area/6030 Light/29.110000610351562
Area/6120 Light/37.39624786376953
Area/1283 Light/9.623750686645508
Area/894 Light/4.920000076293945
Area/6224 Light/26.426250457763672
Area/1215 Light/10.800000190734863
Area/6018 Light/12.323750495910645
Area/2386 Light/11.711250305175781
Area/3866 Light/18.863750457763672
Area/8203 Light/19.80500030517578
Area/7878 Light/4.021249771118164
Area/7084 Light/17.296249389648438
Area/142 Light/6.028749942779541
Area/245 Light/3.791250228881836
Area/2684 Light/31.959999084472656
Area/1208 Light/20.647499084472656
Area/1568 Light/15.157501220703125
Area/2792 Light/0
Area/6770 Light/6.727499961853027
Area/1213 Light/10.100000381469727
Area/6282 Light/23.666250228881836
Area/5047 Light/16.923749923706055
Area/8327 Light/1.2174999713897705
Area/3161 Light/15.877500534057617
Area/5874 Light/21.631248474121094
Area/5003 Light/22.440000534057617
Area/1573 Light/24.939998626708984
Area/8082 Light/14.274999618530273
Area/4514 Light/54.13999938964844
Area/3682 Light/20.213748931884766
Area/8505 Light/4.043749809265137
Area/4942 Light/18.877500534057617
Area/6899 Light/3.6312499046325684
Area/3793 Light/11.737500190734863
Area/6853 Light/4.255000114440918
Area/4188 Light/18.739999771118164
Area/1708 Light/8.817499160766602
